timestamp,bus_1_v,bus_2_v,bus_3_v,bus_4_v,bus_5_v,bus_6_v,bus_7_v,bus_8_v,bus_9_v,line_L1_4_load,line_L2_7_load,line_L3_9_load,line_L4_5_load,line_L4_9_load,line_L5_6_load,line_L6_7_load,line_L7_8_load,line_L8_9_load,breaker_L1_4,breaker_L2_7,breaker_L3_9,breaker_L4_5,breaker_L4_9,breaker_L5_6,breaker_L6_7,breaker_L7_8,breaker_L8_9,anomaly_score,threat_score,attack_active,flisr_state_encoded
1779704728918,1.04,1.025,1.025,1.0237,1.0605,1.0494,1.023,1.0565,1.0216,23.4,53.0,27.7,22.1,4.9,23.2,53.1,0.0,33.4,1,1,1,1,1,1,1,0,1,1.062414,25,0,0
1779704729918,1.04,1.025,1.025,1.0236,1.0602,1.0493,1.0229,1.0561,1.0215,23.1,53.0,27.7,21.9,4.7,23.5,53.1,0.0,33.2,1,1,1,1,1,1,1,0,1,1.062414,25,0,0
1779704730919,1.04,1.025,1.025,1.0236,1.0602,1.0495,1.023,1.0559,1.0214,23.3,53.0,27.7,22.2,4.5,23.2,53.1,0.0,33.0,1,1,1,1,1,1,1,0,1,1.062414,25,0,0
1779704731920,1.04,1.025,1.025,1.0237,1.0605,1.0498,1.0232,1.0561,1.0215,23.0,53.0,27.7,22.0,4.5,23.4,53.1,0.0,33.0,1,1,1,1,1,1,1,0,1,1.062414,25,0,0
1779704732920,1.04,1.025,1.025,1.0237,1.0605,1.0499,1.0232,1.0567,1.0217,23.5,53.0,27.7,22.3,4.7,23.1,53.1,0.0,33.2,1,1,1,1,1,1,1,0,1,1.062414,25,0,0
1779704733921,1.04,1.025,1.025,1.0237,1.0603,1.0497,1.0231,1.0569,1.0217,23.5,53.0,27.7,22.0,5.0,23.0,53.1,0.0,33.5,1,1,1,1,1,1,1,0,1,1.062414,25,0,0
1779704734922,1.04,1.025,1.025,1.0236,1.0603,1.0494,1.023,1.0566,1.0216,23.2,53.0,27.7,22.0,4.8,22.8,53.1,0.0,33.3,1,1,1,1,1,1,1,0,1,1.062414,25,0,0
1779704735923,1.04,1.025,1.025,1.0236,1.0605,1.0495,1.023,1.0563,1.0216,22.6,53.0,27.7,21.6,4.7,23.2,53.1,0.0,33.2,1,1,1,1,1,1,1,0,1,1.062728,25,0,0
1779704736924,1.04,1.025,1.025,1.0237,1.0608,1.0495,1.023,1.0566,1.0217,23.3,53.0,27.7,21.9,5.1,23.0,53.1,0.0,33.6,1,1,1,1,1,1,1,0,1,1.062728,25,0,0
1779704737926,1.04,1.025,1.025,1.0238,1.061,1.0496,1.023,1.0568,1.0218,23.7,53.0,27.7,22.0,5.4,23.1,53.1,0.0,33.9,1,1,1,1,1,1,1,0,1,1.062728,25,0,0
1779704738927,1.04,1.025,1.025,1.0238,1.0609,1.0494,1.0229,1.057,1.0218,23.3,53.0,27.7,21.8,5.2,23.4,53.1,0.0,33.7,1,1,1,1,1,1,1,0,1,1.062728,25,0,0
1779704739927,1.04,1.025,1.025,1.0238,1.0608,1.0492,1.0229,1.0571,1.0218,23.7,53.0,27.7,21.9,5.4,23.4,53.1,0.0,33.9,1,1,1,1,1,1,1,0,1,1.062728,25,0,0
1779704740928,1.04,1.025,1.025,1.0237,1.0606,1.0493,1.0229,1.0568,1.0217,23.4,53.0,27.7,21.7,5.3,23.4,53.1,0.0,33.8,1,1,1,1,1,1,1,0,1,1.062728,25,0,0
1779704741929,1.04,1.025,1.025,1.0237,1.0606,1.0494,1.0229,1.0567,1.0217,22.8,53.0,27.7,21.5,4.9,23.6,53.1,0.0,33.4,1,1,1,1,1,1,1,0,1,1.062728,25,0,0
1779704742930,1.04,1.025,1.025,1.0237,1.0606,1.0494,1.0229,1.0569,1.0217,23.3,53.0,27.7,22.0,4.9,23.3,53.1,0.0,33.4,1,1,1,1,1,1,1,0,1,1.062728,25,0,0
1779704743931,1.04,1.025,1.025,1.0237,1.0606,1.0495,1.0229,1.0574,1.0219,23.5,53.0,27.7,22.0,5.1,23.4,53.1,0.0,33.6,1,1,1,1,1,1,1,0,1,1.062728,25,0,0
1779704744932,1.04,1.025,1.025,1.0237,1.0605,1.0493,1.0229,1.0578,1.022,24.0,53.0,27.7,22.4,5.2,23.0,53.1,0.0,33.7,1,1,1,1,1,1,1,0,1,1.062728,25,0,0
1779704745933,1.04,1.025,1.025,1.0238,1.0607,1.0495,1.023,1.0578,1.022,23.5,53.0,27.7,22.2,5.0,23.0,53.1,0.0,33.5,1,1,1,1,1,1,1,0,1,1.062728,25,0,0
1779704746934,1.04,1.025,1.025,1.0238,1.0606,1.0497,1.0231,1.0572,1.0218,23.8,53.0,27.7,22.4,5.0,22.6,53.1,0.0,33.5,1,1,1,1,1,1,1,0,1,1.062728,25,0,0
1779704747936,1.04,1.025,1.025,1.0238,1.0607,1.0499,1.0232,1.0572,1.0218,23.8,53.0,27.7,22.2,5.2,22.5,53.1,0.0,33.7,1,1,1,1,1,1,1,0,1,1.063116,25,0,0
1779704748936,1.04,1.025,1.025,1.0239,1.0609,1.0502,1.0233,1.0572,1.0218,24.1,53.0,27.7,22.6,5.1,22.4,53.1,0.0,33.5,1,1,1,1,1,1,1,0,1,1.063116,25,0,0
1779704749937,1.04,1.025,1.025,1.0238,1.0607,1.0499,1.0232,1.0573,1.0218,23.5,53.0,27.7,22.3,4.9,22.9,53.1,0.0,33.3,1,1,1,1,1,1,1,0,1,1.063116,25,0,0
1779704750938,1.04,1.025,1.025,1.0238,1.0606,1.0497,1.0231,1.0575,1.0219,23.3,53.0,27.7,21.9,5.2,23.3,53.1,0.0,33.6,1,1,1,1,1,1,1,0,1,1.063116,25,0,0
1779704751939,1.04,1.025,1.025,1.0238,1.0607,1.0497,1.0231,1.0574,1.0219,23.7,53.0,27.7,22.3,5.1,23.0,53.1,0.0,33.6,1,1,1,1,1,1,1,0,1,1.063116,25,0,0
1779704752940,1.04,1.025,1.025,1.0238,1.0609,1.0499,1.0232,1.0571,1.0218,22.9,53.0,27.7,22.0,4.8,23.0,53.1,0.0,33.3,1,1,1,1,1,1,1,0,1,1.063116,25,0,0
1779704753941,1.04,1.025,1.025,1.0238,1.0607,1.0497,1.0231,1.0572,1.0218,23.2,53.0,27.7,22.0,5.1,23.2,53.1,0.0,33.5,1,1,1,1,1,1,1,0,1,1.063116,25,0,0
1779704754942,1.04,1.025,1.025,1.0238,1.0605,1.0496,1.0231,1.0572,1.0218,23.2,53.0,27.7,21.9,5.2,23.2,53.1,0.0,33.6,1,1,1,1,1,1,1,0,1,1.063116,25,0,0
1779704755944,1.04,1.025,1.025,1.0236,1.0601,1.0493,1.0229,1.0569,1.0217,23.4,53.0,27.7,22.1,5.0,23.2,53.1,0.0,33.4,1,1,1,1,1,1,1,0,1,1.063116,25,0,0
1779704756944,1.04,1.025,1.025,1.0235,1.06,1.0492,1.0229,1.0564,1.0215,23.8,53.0,27.7,22.3,5.1,23.0,53.1,0.0,33.5,1,1,1,1,1,1,1,0,1,1.063116,25,0,0
1779704757945,1.04,1.025,1.025,1.0235,1.0601,1.0492,1.0229,1.0567,1.0216,22.7,53.0,27.7,21.7,4.7,23.4,53.1,0.0,33.2,1,1,1,1,1,1,1,0,1,1.063116,25,0,0
1779704758946,1.04,1.025,1.025,1.0235,1.06,1.0492,1.0229,1.0572,1.0218,23.0,53.0,27.7,21.9,4.7,23.0,53.1,0.0,33.2,1,1,1,1,1,1,1,0,1,1.063116,25,0,0
1779704759947,1.04,1.025,1.025,1.0235,1.06,1.0494,1.023,1.0573,1.0218,23.1,53.0,27.7,22.1,4.6,22.8,53.1,0.0,33.1,1,1,1,1,1,1,1,0,1,1.062733,25,0,0
1779704760948,1.04,1.025,1.025,1.0235,1.0599,1.0495,1.023,1.0572,1.0218,23.5,53.0,27.7,22.5,4.5,22.7,53.1,0.0,33.0,1,1,1,1,1,1,1,0,1,1.062733,25,0,0
1779704761950,1.04,1.025,1.025,1.0235,1.06,1.0495,1.023,1.0567,1.0216,23.3,53.0,27.7,22.3,4.5,23.1,53.1,0.0,33.0,1,1,1,1,1,1,1,0,1,1.062733,25,0,0
1779704762950,1.04,1.025,1.025,1.0235,1.06,1.0493,1.0229,1.0563,1.0215,23.0,53.0,27.7,21.7,4.9,23.3,53.1,0.0,33.3,1,1,1,1,1,1,1,0,1,1.062733,25,0,0
1779704763951,1.04,1.025,1.025,1.0236,1.0603,1.0493,1.0229,1.0565,1.0216,23.4,53.0,27.7,22.3,4.7,23.0,53.1,0.0,33.2,1,1,1,1,1,1,1,0,1,1.062733,25,0,0
1779704764952,1.04,1.025,1.025,1.0237,1.0605,1.0494,1.0229,1.0568,1.0217,23.4,53.0,27.7,22.5,4.4,22.6,53.1,0.0,33.0,1,1,1,1,1,1,1,0,1,1.062733,25,0,0
1779704765953,1.04,1.025,1.025,1.0237,1.0605,1.0493,1.0229,1.0568,1.0217,23.4,53.0,27.7,22.3,4.7,23.0,53.1,0.0,33.2,1,1,1,1,1,1,1,0,1,1.062733,25,0,0
1779704766954,1.04,1.025,1.025,1.0237,1.0606,1.0495,1.023,1.0567,1.0217,23.3,53.0,27.7,22.1,4.8,23.4,53.1,0.0,33.3,1,1,1,1,1,1,1,0,1,1.062733,25,0,0
1779704767955,1.04,1.025,1.025,1.0238,1.0607,1.0495,1.023,1.057,1.0218,23.4,53.0,27.7,21.9,5.2,23.6,53.1,0.0,33.7,1,1,1,1,1,1,1,0,1,1.062733,25,0,0
1779704768956,1.04,1.025,1.025,1.0238,1.0605,1.0493,1.0229,1.057,1.0218,23.7,53.0,27.7,22.0,5.4,23.5,53.1,0.0,33.9,1,1,1,1,1,1,1,0,1,1.062733,25,0,0
1779704769957,1.04,1.025,1.025,1.0238,1.0605,1.0492,1.0229,1.0568,1.0217,23.8,53.0,27.7,22.2,5.4,23.3,53.1,0.0,33.8,1,1,1,1,1,1,1,0,1,1.062733,25,0,0
1779704770958,1.04,1.025,1.025,1.0238,1.0607,1.0495,1.023,1.0563,1.0216,24.2,53.0,27.7,22.4,5.5,22.9,53.1,0.0,33.9,1,1,1,1,1,1,1,0,1,1.062733,25,0,0
1779704771959,1.04,1.025,1.025,1.0238,1.0606,1.0495,1.023,1.0563,1.0216,24.2,53.0,27.7,22.3,5.5,22.8,53.1,0.0,33.9,1,1,1,1,1,1,1,0,1,1.06283,25,0,0
1779704772960,1.04,1.025,1.025,1.0237,1.0605,1.0495,1.023,1.0563,1.0216,23.6,53.0,27.7,21.8,5.5,23.1,53.1,0.0,33.9,1,1,1,1,1,1,1,0,1,1.06283,25,0,0
1779704773960,1.04,1.025,1.025,1.0237,1.0606,1.0495,1.023,1.0567,1.0217,23.4,53.0,27.7,22.0,5.1,23.3,53.1,0.0,33.6,1,1,1,1,1,1,1,0,1,1.06283,25,0,0
1779704774961,1.04,1.025,1.025,1.0237,1.0607,1.0496,1.023,1.0566,1.0217,23.4,53.0,27.7,22.2,5.0,22.8,53.1,0.0,33.4,1,1,1,1,1,1,1,0,1,1.06283,25,0,0
1779704775962,1.04,1.025,1.025,1.0237,1.0607,1.0495,1.023,1.0568,1.0217,23.6,53.0,27.7,22.3,5.1,23.0,53.1,0.0,33.5,1,1,1,1,1,1,1,0,1,1.06283,25,0,0
1779704776963,1.04,1.025,1.025,1.0237,1.0608,1.0494,1.023,1.057,1.0218,24.2,53.0,27.7,22.6,5.4,22.8,53.1,0.0,33.8,1,1,1,1,1,1,1,0,1,1.06283,25,0,0
1779704777964,1.04,1.025,1.025,1.0237,1.0606,1.0492,1.0229,1.0572,1.0218,24.1,53.0,27.7,22.3,5.5,22.8,53.1,0.0,33.9,1,1,1,1,1,1,1,0,1,1.06283,25,0,0
1779704778965,1.04,1.025,1.025,1.0237,1.0604,1.0492,1.0229,1.0571,1.0218,23.8,53.0,27.7,21.9,5.6,23.1,53.1,0.0,34.1,1,1,1,1,1,1,1,0,1,1.06283,25,0,0
1779704779966,1.04,1.025,1.025,1.0237,1.0604,1.0491,1.0228,1.0567,1.0216,23.3,53.0,27.7,21.8,5.2,23.2,53.1,0.0,33.7,1,1,1,1,1,1,1,0,1,1.06283,25,0,0
1779704780968,1.04,1.025,1.025,1.0236,1.0604,1.049,1.0228,1.0562,1.0215,23.2,53.0,27.7,21.6,5.3,23.4,53.1,0.0,33.8,1,1,1,1,1,1,1,0,1,1.06283,25,0,0
1779704781968,1.04,1.025,1.025,1.0237,1.0607,1.0493,1.0229,1.056,1.0215,23.1,53.0,27.7,21.9,4.9,23.4,53.1,0.0,33.4,1,1,1,1,1,1,1,0,1,1.06283,25,0,0
1779704782969,1.04,1.025,1.025,1.0238,1.0608,1.0496,1.023,1.0565,1.0217,23.5,53.0,27.7,22.5,4.6,23.0,53.1,0.0,33.2,1,1,1,1,1,1,1,0,1,1.06283,25,0,0
1779704783970,1.04,1.025,1.025,1.0239,1.061,1.0499,1.0232,1.0569,1.0218,23.3,53.0,27.7,22.5,4.4,22.9,53.1,0.0,33.0,1,1,1,1,1,1,1,0,1,1.062945,25,0,0
1779704784970,1.04,1.025,1.025,1.0239,1.0609,1.0498,1.0232,1.0572,1.0219,23.3,53.0,27.7,22.3,4.6,23.0,53.1,0.0,33.2,1,1,1,1,1,1,1,0,1,1.062945,25,0,0
1779704785971,1.04,1.025,1.025,1.0238,1.0606,1.0497,1.0231,1.0568,1.0217,23.7,53.0,27.7,22.4,4.8,23.1,53.1,0.0,33.4,1,1,1,1,1,1,1,0,1,1.062945,25,0,0
1779704786972,1.04,1.025,1.025,1.0237,1.0603,1.0495,1.023,1.0567,1.0217,23.6,53.0,27.7,22.4,4.7,23.3,53.1,0.0,33.3,1,1,1,1,1,1,1,0,1,1.062945,25,0,0
1779704787973,1.04,1.025,1.025,1.0236,1.0601,1.0492,1.0229,1.0565,1.0216,23.3,53.0,27.7,21.9,5.0,23.5,53.1,0.0,33.5,1,1,1,1,1,1,1,0,1,1.062945,25,0,0
1779704788974,1.04,1.025,1.025,1.0236,1.0602,1.049,1.0228,1.0565,1.0216,24.1,53.0,27.7,22.5,5.2,23.0,53.1,0.0,33.7,1,1,1,1,1,1,1,0,1,1.062945,25,0,0
1779704789975,1.04,1.025,1.025,1.0236,1.0602,1.0489,1.0228,1.0565,1.0216,23.5,53.0,27.7,22.0,5.1,23.0,53.1,0.0,33.6,1,1,1,1,1,1,1,0,1,1.062945,25,0,0
1779704790977,1.04,1.025,1.025,1.0237,1.0604,1.0491,1.0228,1.0567,1.0216,22.9,53.0,27.7,21.4,5.2,23.4,53.1,0.0,33.6,1,1,1,1,1,1,1,0,1,1.062945,25,0,0
1779704791978,1.04,1.025,1.025,1.0238,1.0606,1.0493,1.0229,1.0569,1.0217,22.7,53.0,27.7,21.7,4.7,23.4,53.1,0.0,33.2,1,1,1,1,1,1,1,0,1,1.062945,25,0,0
1779704792979,1.04,1.025,1.025,1.0238,1.0606,1.0492,1.0229,1.0572,1.0218,22.7,53.0,27.7,21.8,4.6,23.5,53.1,0.0,33.1,1,1,1,1,1,1,1,0,1,1.062945,25,0,0
1779704793979,1.04,1.025,1.025,1.0238,1.0607,1.0491,1.0229,1.0576,1.0219,22.9,53.0,27.7,21.6,5.0,23.3,53.1,0.0,33.5,1,1,1,1,1,1,1,0,1,1.062945,25,0,0
1779704794980,1.04,1.025,1.025,1.0237,1.0605,1.0489,1.0227,1.0573,1.0218,23.0,53.0,27.7,21.4,5.4,23.6,53.1,0.0,33.8,1,1,1,1,1,1,1,0,1,1.062945,25,0,0
1779704795980,1.04,1.025,1.025,1.0237,1.0604,1.0491,1.0228,1.0571,1.0218,22.9,53.0,27.7,21.7,4.9,23.1,53.1,0.0,33.4,1,1,1,1,1,1,1,0,1,1.062794,25,0,0
1779704796981,1.04,1.025,1.025,1.0236,1.0601,1.049,1.0228,1.0568,1.0217,22.8,53.0,27.7,21.5,4.9,23.2,53.1,0.0,33.4,1,1,1,1,1,1,1,0,1,1.062794,25,0,0
1779704797982,1.04,1.025,1.025,1.0236,1.0601,1.0493,1.0229,1.0566,1.0216,23.4,53.0,27.7,21.8,5.2,23.1,53.1,0.0,33.6,1,1,1,1,1,1,1,0,1,1.062794,25,0,0
1779704798983,1.04,1.025,1.025,1.0235,1.0599,1.0491,1.0228,1.0566,1.0216,23.4,53.0,27.7,22.0,5.0,23.1,53.1,0.0,33.4,1,1,1,1,1,1,1,0,1,1.062794,25,0,0
1779704799984,1.04,1.025,1.025,1.0235,1.0599,1.0492,1.0229,1.0569,1.0217,23.2,53.0,27.7,21.7,5.1,23.3,53.1,0.0,33.5,1,1,1,1,1,1,1,0,1,1.062794,25,0,0
1779704800986,1.04,1.025,1.025,1.0235,1.0598,1.0492,1.0229,1.057,1.0217,22.9,53.0,27.7,21.7,4.7,23.2,53.1,0.0,33.2,1,1,1,1,1,1,1,0,1,1.062794,25,0,0
1779704801987,1.04,1.025,1.025,1.0236,1.06,1.0494,1.023,1.0572,1.0218,23.3,53.0,27.7,21.9,4.9,23.1,53.1,0.0,33.4,1,1,1,1,1,1,1,0,1,1.062794,25,0,0
1779704802988,1.04,1.025,1.025,1.0237,1.0605,1.0498,1.0232,1.0573,1.0218,23.3,53.0,27.7,22.0,5.0,23.3,53.1,0.0,33.4,1,1,1,1,1,1,1,0,1,1.062794,25,0,0
1779704803989,1.04,1.025,1.025,1.0239,1.061,1.0501,1.0233,1.0577,1.022,23.1,53.0,27.7,21.8,5.2,23.5,53.1,0.0,33.6,1,1,1,1,1,1,1,0,1,1.062794,25,0,0
1779704804990,1.04,1.025,1.025,1.0239,1.061,1.0502,1.0233,1.0574,1.0219,23.6,53.0,27.7,22.2,5.3,23.2,53.1,0.0,33.7,1,1,1,1,1,1,1,0,1,1.062794,25,0,0
1779704805991,1.04,1.025,1.025,1.0239,1.061,1.0503,1.0233,1.0572,1.0218,23.5,53.0,27.7,22.2,5.3,22.8,53.1,0.0,33.7,1,1,1,1,1,1,1,0,1,1.062794,25,0,0
1779704806992,1.04,1.025,1.025,1.0239,1.061,1.0503,1.0233,1.0573,1.0218,23.2,53.0,27.7,21.9,5.2,23.2,53.1,0.0,33.7,1,1,1,1,1,1,1,0,1,1.062794,25,0,0
1779704807993,1.04,1.025,1.025,1.0239,1.061,1.0501,1.0232,1.0574,1.0219,22.8,53.0,27.7,21.8,4.9,23.0,53.1,0.0,33.4,1,1,1,1,1,1,1,0,1,1.063454,25,0,0
1779704808994,1.04,1.025,1.025,1.0238,1.0607,1.0497,1.023,1.0578,1.022,23.1,53.0,27.7,21.7,5.2,22.8,53.1,0.0,33.7,1,1,1,1,1,1,1,0,1,1.063454,25,0,0
1779704809995,1.04,1.025,1.025,1.0239,1.0608,1.0497,1.023,1.058,1.022,22.8,53.0,27.7,21.8,4.7,23.0,53.1,0.0,33.3,1,1,1,1,1,1,1,0,1,1.063454,25,0,0
1779704810996,1.04,1.025,1.025,1.0239,1.0608,1.0498,1.0231,1.0583,1.0221,23.2,53.0,27.7,22.0,4.9,23.0,53.1,0.0,33.5,1,1,1,1,1,1,1,0,1,1.063454,25,0,0
1779704811997,1.04,1.025,1.025,1.0239,1.0606,1.0496,1.023,1.0584,1.0221,23.4,53.0,27.7,22.1,5.0,22.8,53.1,0.0,33.5,1,1,1,1,1,1,1,0,1,1.063454,25,0,0
1779704812998,1.04,1.025,1.025,1.0237,1.0602,1.0492,1.0228,1.0582,1.022,23.2,53.0,27.7,21.7,5.1,23.1,53.1,0.0,33.6,1,1,1,1,1,1,1,0,1,1.063454,25,0,0
1779704813999,1.04,1.025,1.025,1.0237,1.0602,1.0491,1.0228,1.0582,1.022,23.6,53.0,27.7,21.8,5.4,23.3,53.1,0.0,33.9,1,1,1,1,1,1,1,0,1,1.063454,25,0,0
1779704815000,1.04,1.025,1.025,1.0236,1.0601,1.049,1.0228,1.0576,1.0218,23.0,53.0,27.7,21.6,5.1,23.3,53.1,0.0,33.6,1,1,1,1,1,1,1,0,1,1.063454,25,0,0
1779704816001,1.04,1.025,1.025,1.0236,1.0599,1.0488,1.0227,1.0576,1.0218,23.8,53.0,27.7,22.0,5.4,22.8,53.1,0.0,33.9,1,1,1,1,1,1,1,0,1,1.063454,25,0,0
1779704817002,1.04,1.025,1.025,1.0235,1.0598,1.0488,1.0227,1.0572,1.0217,23.9,53.0,27.7,22.4,4.9,22.7,53.1,0.0,33.4,1,1,1,1,1,1,1,0,1,1.063454,25,0,0
1779704818003,1.04,1.025,1.025,1.0235,1.0598,1.049,1.0228,1.0574,1.0218,23.7,53.0,27.7,22.4,4.6,22.6,53.1,0.0,33.1,1,1,1,1,1,1,1,0,1,1.063454,25,0,0
1779704819005,1.04,1.025,1.025,1.0236,1.0601,1.0491,1.0228,1.0572,1.0218,23.6,53.0,27.7,22.3,4.8,22.6,53.1,0.0,33.3,1,1,1,1,1,1,1,0,1,1.063454,25,0,0
1779704820006,1.04,1.025,1.025,1.0236,1.0601,1.049,1.0228,1.0571,1.0218,23.5,53.0,27.7,22.1,5.0,22.6,53.1,0.0,33.4,1,1,1,1,1,1,1,0,1,1.062731,25,0,0
1779704821006,1.04,1.025,1.025,1.0237,1.0604,1.0491,1.0228,1.057,1.0218,23.4,53.0,27.7,22.1,4.9,22.8,53.1,0.0,33.4,1,1,1,1,1,1,1,0,1,1.062731,25,0,0
1779704822008,1.04,1.025,1.025,1.0237,1.0603,1.0491,1.0228,1.0567,1.0217,23.6,53.0,27.7,22.2,5.0,22.9,53.1,0.0,33.4,1,1,1,1,1,1,1,0,1,1.062731,25,0,0
1779704823008,1.04,1.025,1.025,1.0238,1.0606,1.0495,1.023,1.0569,1.0217,23.4,53.0,27.7,22.4,4.6,22.7,53.1,0.0,33.1,1,1,1,1,1,1,1,0,1,1.062731,25,0,0
1779704824010,1.04,1.025,1.025,1.0239,1.0608,1.0499,1.0232,1.0573,1.0219,22.8,53.0,27.7,22.0,4.5,23.1,53.1,0.0,33.1,1,1,1,1,1,1,1,0,1,1.062731,25,0,0
1779704825011,1.04,1.025,1.025,1.0239,1.0608,1.0499,1.0232,1.0574,1.0219,23.0,53.0,27.7,21.9,4.8,23.0,53.1,0.0,33.4,1,1,1,1,1,1,1,0,1,1.062731,25,0,0
1779704826012,1.04,1.025,1.025,1.0238,1.0607,1.0497,1.0231,1.057,1.0218,23.3,53.0,27.7,22.2,4.7,23.0,53.1,0.0,33.3,1,1,1,1,1,1,1,0,1,1.062731,25,0,0
1779704827013,1.04,1.025,1.025,1.0237,1.0606,1.0495,1.023,1.0567,1.0217,23.8,53.0,27.7,22.4,5.0,23.0,53.1,0.0,33.5,1,1,1,1,1,1,1,0,1,1.062731,25,0,0
1779704828014,1.04,1.025,1.025,1.0236,1.0604,1.0492,1.0229,1.0564,1.0216,23.8,53.0,27.7,22.3,5.1,22.8,53.1,0.0,33.6,1,1,1,1,1,1,1,0,1,1.062731,25,0,0
1779704829015,1.04,1.025,1.025,1.0236,1.0604,1.049,1.0228,1.0565,1.0216,23.5,53.0,27.7,22.1,5.0,23.2,53.1,0.0,33.5,1,1,1,1,1,1,1,0,1,1.062731,25,0,0
1779704830017,1.04,1.025,1.025,1.0236,1.0602,1.0489,1.0227,1.0565,1.0216,24.0,53.0,27.7,22.4,5.2,23.1,53.1,0.0,33.6,1,1,1,1,1,1,1,0,1,1.062731,25,0,0
1779704831018,1.04,1.025,1.025,1.0236,1.0603,1.049,1.0228,1.0569,1.0217,23.2,53.0,27.7,22.0,4.8,23.4,53.1,0.0,33.3,1,1,1,1,1,1,1,0,1,1.062731,25,0,0
1779704832019,1.04,1.025,1.025,1.0236,1.0602,1.049,1.0228,1.0573,1.0218,23.1,53.0,27.7,21.8,4.9,23.5,53.1,0.0,33.4,1,1,1,1,1,1,1,0,1,1.062665,25,0,0
1779704833020,1.04,1.025,1.025,1.0236,1.0602,1.0489,1.0228,1.0572,1.0218,22.8,53.0,27.7,21.8,4.5,23.5,53.1,0.0,33.0,1,1,1,1,1,1,1,0,1,1.062665,25,0,0
1779704834020,1.04,1.025,1.025,1.0237,1.0604,1.0491,1.0228,1.0572,1.0218,23.4,53.0,27.7,22.1,4.9,23.3,53.1,0.0,33.3,1,1,1,1,1,1,1,0,1,1.062665,25,0,0
1779704835020,1.04,1.025,1.025,1.0237,1.0607,1.0493,1.0229,1.0568,1.0217,23.5,53.0,27.7,22.2,5.0,23.2,53.1,0.0,33.4,1,1,1,1,1,1,1,0,1,1.062665,25,0,0
1779704836021,1.04,1.025,1.025,1.0237,1.0609,1.0496,1.023,1.0566,1.0217,23.7,53.0,27.7,22.4,5.0,22.9,53.1,0.0,33.4,1,1,1,1,1,1,1,0,1,1.062665,25,0,0
1779704837023,1.04,1.025,1.025,1.0237,1.0608,1.0495,1.023,1.0564,1.0216,23.9,53.0,27.7,22.3,5.2,22.9,53.1,0.0,33.6,1,1,1,1,1,1,1,0,1,1.062665,25,0,0
1779704838024,1.04,1.025,1.025,1.0237,1.0608,1.0495,1.023,1.0566,1.0216,23.3,53.0,27.7,21.8,5.2,23.3,53.1,0.0,33.7,1,1,1,1,1,1,1,0,1,1.062665,25,0,0
1779704839025,1.04,1.025,1.025,1.0236,1.0605,1.0494,1.023,1.0564,1.0216,23.7,53.0,27.7,21.9,5.4,23.5,53.1,0.0,33.9,1,1,1,1,1,1,1,0,1,1.062665,25,0,0
1779704840025,1.04,1.025,1.025,1.0236,1.0605,1.0494,1.023,1.056,1.0215,22.9,53.0,27.7,21.7,4.9,23.4,53.1,0.0,33.4,1,1,1,1,1,1,1,0,1,1.062665,25,0,0
1779704841027,1.04,1.025,1.025,1.0236,1.0603,1.0492,1.0229,1.056,1.0215,22.7,53.0,27.7,21.5,4.9,23.6,53.1,0.0,33.4,1,1,1,1,1,1,1,0,1,1.062665,25,0,0
1779704842028,1.04,1.025,1.025,1.0237,1.0604,1.0494,1.023,1.0566,1.0217,22.5,53.0,27.7,21.6,4.5,23.6,53.1,0.0,33.1,1,1,1,1,1,1,1,0,1,1.062665,25,0,0
1779704843028,1.04,1.025,1.025,1.0237,1.0604,1.0494,1.023,1.0573,1.0219,23.6,53.0,27.7,22.2,4.8,23.1,53.1,0.0,33.4,1,1,1,1,1,1,1,0,1,1.062665,25,0,0
1779704844030,1.04,1.025,1.025,1.0237,1.0604,1.0495,1.023,1.0575,1.0219,23.5,53.0,27.7,22.2,4.8,23.1,53.1,0.0,33.4,1,1,1,1,1,1,1,0,1,1.06299,25,0,0
1779704845030,1.04,1.025,1.025,1.0237,1.0606,1.0496,1.0231,1.0574,1.0219,23.2,53.0,27.7,22.2,4.5,23.2,53.1,0.0,33.1,1,1,1,1,1,1,1,0,1,1.06299,25,0,0
1779704846031,1.04,1.025,1.025,1.0237,1.0605,1.0494,1.023,1.0569,1.0217,23.8,53.0,27.7,22.4,5.0,22.9,53.1,0.0,33.5,1,1,1,1,1,1,1,0,1,1.06299,25,0,0
1779704847032,1.04,1.025,1.025,1.0237,1.0605,1.0492,1.0229,1.0566,1.0216,23.9,53.0,27.7,22.3,5.2,22.7,53.1,0.0,33.7,1,1,1,1,1,1,1,0,1,1.06299,25,0,0
1779704848033,1.04,1.025,1.025,1.0237,1.0605,1.0492,1.0229,1.0568,1.0216,22.8,53.0,27.7,21.7,4.9,23.2,53.1,0.0,33.4,1,1,1,1,1,1,1,0,1,1.06299,25,0,0
1779704849034,1.04,1.025,1.025,1.0237,1.0603,1.0491,1.0229,1.0571,1.0217,23.0,53.0,27.7,21.8,5.0,22.8,53.1,0.0,33.5,1,1,1,1,1,1,1,0,1,1.06299,25,0,0
1779704850036,1.04,1.025,1.025,1.0237,1.0603,1.049,1.0228,1.0575,1.0218,23.0,53.0,27.7,21.6,5.1,22.9,53.1,0.0,33.6,1,1,1,1,1,1,1,0,1,1.06299,25,0,0
