timestamp,scenario_id,scenario_type,bus_1_P,bus_2_P,bus_3_P,bus_4_P,bus_5_P,bus_6_P,bus_7_P,bus_8_P,bus_9_P,bus_10_P,bus_11_P,bus_12_P,bus_13_P,bus_14_P,bus_15_P,bus_16_P,bus_17_P,bus_18_P,bus_19_P,bus_20_P,bus_21_P,bus_22_P,bus_23_P,bus_24_P,bus_25_P,bus_26_P,bus_27_P,bus_28_P,bus_29_P,bus_30_P,bus_31_P,bus_32_P,bus_33_P,bus_34_P,bus_35_P,bus_36_P,bus_37_P,bus_38_P,bus_39_P,bus_1_Q,bus_2_Q,bus_3_Q,bus_4_Q,bus_5_Q,bus_6_Q,bus_7_Q,bus_8_Q,bus_9_Q,bus_10_Q,bus_11_Q,bus_12_Q,bus_13_Q,bus_14_Q,bus_15_Q,bus_16_Q,bus_17_Q,bus_18_Q,bus_19_Q,bus_20_Q,bus_21_Q,bus_22_Q,bus_23_Q,bus_24_Q,bus_25_Q,bus_26_Q,bus_27_Q,bus_28_Q,bus_29_Q,bus_30_Q,bus_31_Q,bus_32_Q,bus_33_Q,bus_34_Q,bus_35_Q,bus_36_Q,bus_37_Q,bus_38_Q,bus_39_Q,bus_1_V,bus_2_V,bus_3_V,bus_4_V,bus_5_V,bus_6_V,bus_7_V,bus_8_V,bus_9_V,bus_10_V,bus_11_V,bus_12_V,bus_13_V,bus_14_V,bus_15_V,bus_16_V,bus_17_V,bus_18_V,bus_19_V,bus_20_V,bus_21_V,bus_22_V,bus_23_V,bus_24_V,bus_25_V,bus_26_V,bus_27_V,bus_28_V,bus_29_V,bus_30_V,bus_31_V,bus_32_V,bus_33_V,bus_34_V,bus_35_V,bus_36_V,bus_37_V,bus_38_V,bus_39_V,bus_1_theta,bus_2_theta,bus_3_theta,bus_4_theta,bus_5_theta,bus_6_theta,bus_7_theta,bus_8_theta,bus_9_theta,bus_10_theta,bus_11_theta,bus_12_theta,bus_13_theta,bus_14_theta,bus_15_theta,bus_16_theta,bus_17_theta,bus_18_theta,bus_19_theta,bus_20_theta,bus_21_theta,bus_22_theta,bus_23_theta,bus_24_theta,bus_25_theta,bus_26_theta,bus_27_theta,bus_28_theta,bus_29_theta,bus_30_theta,bus_31_theta,bus_32_theta,bus_33_theta,bus_34_theta,bus_35_theta,bus_36_theta,bus_37_theta,bus_38_theta,bus_39_theta,label
1781889698052,10227,CYBER_ATTACK,110.776,0.0,375.7981,516.7884,0.0,0.0,268.0223,545.2593,6.7119,0.0,0.0,8.8819,0.0,0.0,336.7898,375.1413,0.0,181.8111,0.0,745.365,281.9785,0.0,276.5047,321.1549,227.3058,140.812,313.8387,212.8328,287.9363,-278.7508,-795.0112,-684.6166,-685.7076,-565.4806,-697.3157,-628.8682,-588.3708,-880.9373,216.5767,50.167,0.0,2.801,190.1781,0.0,0.0,96.2954,184.4689,-68.7713,0.0,0.0,91.6307,0.0,0.0,161.0276,36.83,0.0,34.5211,0.0,112.9009,118.3486,0.0,94.5143,-95.951,47.8966,17.2216,84.3232,28.5155,27.3209,-192.9256,-277.422,-246.2814,-138.4631,-190.6809,-249.3959,-131.1835,-15.0036,-48.3499,128.0824,1.034907,1.04322,1.022774,0.995026,0.996435,0.998927,0.987839,0.98755,1.03386,1.010459,1.005262,0.991759,1.007003,1.003525,1.007162,1.024516,1.025846,1.022961,1.045884,0.987179,1.02512,1.045348,1.039515,1.03026,1.055006,1.046198,1.029967,1.045642,1.046578,1.0499,0.982,0.9841,0.9972,1.0123,1.0494,1.0636,1.0275,1.0265,1.03,-0.306621,-0.21535,-0.26104,-0.262267,-0.234329,-0.218531,-0.266534,-0.278447,-0.315651,-0.17741,-0.191479,-0.192813,-0.191729,-0.225516,-0.236651,-0.211884,-0.234941,-0.253608,-0.122382,-0.148423,-0.163772,-0.078635,-0.081687,-0.208548,-0.185797,-0.202123,-0.239972,-0.132288,-0.080319,-0.168116,0.0,-0.029537,-0.023319,-0.047211,0.014673,0.073047,-0.056452,0.050806,-0.336431,REPLAY
1781889699052,10228,CYBER_ATTACK,73.6491,0.0,228.6237,345.0496,0.0,0.0,165.9737,365.2616,4.7101,0.0,0.0,6.2884,0.0,0.0,215.4657,227.007,0.0,107.8867,0.0,473.7881,192.7647,0.0,167.071,212.6017,152.3892,101.0993,195.542,153.9119,207.4223,-176.9666,-398.2965,-477.1744,-430.6362,-360.3683,-454.0281,-385.5079,-388.2626,-611.897,64.6879,33.3534,0.0,1.704,126.9782,0.0,0.0,59.6313,123.5732,-48.2605,0.0,0.0,64.874,0.0,0.0,103.0196,22.2867,0.0,20.4848,0.0,71.765,80.9049,0.0,57.1079,-63.5187,32.1106,12.3647,52.5389,20.6212,19.6813,-85.4853,-80.4206,-82.0267,-22.0571,-101.2743,-95.1755,-21.9131,59.131,70.4269,244.6831,1.046974,1.061502,1.053268,1.034757,1.033613,1.034538,1.028071,1.027602,1.048013,1.040337,1.037658,1.030939,1.039559,1.040281,1.045506,1.056364,1.058628,1.056039,1.062427,1.002038,1.05519,1.064232,1.060766,1.060064,1.068364,1.072883,1.063235,1.066838,1.06258,1.0499,0.982,0.9841,0.9972,1.0123,1.0494,1.0636,1.0275,1.0265,1.03,-0.134221,-0.087614,-0.119062,-0.126599,-0.113441,-0.105068,-0.131702,-0.138022,-0.144432,-0.075202,-0.085417,-0.085418,-0.083825,-0.103778,-0.107916,-0.091971,-0.104334,-0.114831,-0.03751,-0.053298,-0.063843,-0.011216,-0.01348,-0.090412,-0.069013,-0.082118,-0.105778,-0.038003,-0.002835,-0.058151,0.0,0.024706,0.024132,0.010361,0.048408,0.079497,0.015526,0.087521,-0.146169,REPLAY
1781889700052,10229,CYBER_ATTACK,86.866,0.0,325.6515,493.2312,0.0,0.0,236.9415,482.098,6.1723,0.0,0.0,7.7002,0.0,0.0,323.7673,311.5964,0.0,156.1479,0.0,599.9639,270.805,0.0,223.1376,313.9549,218.9154,127.1825,280.3815,196.3837,278.2668,-242.7971,-612.3235,-612.689,-627.1232,-476.0595,-627.1927,-539.2307,-537.0568,-789.3391,83.4017,39.3389,0.0,2.4272,181.5091,0.0,0.0,85.1287,163.1006,-63.2427,0.0,0.0,79.4395,0.0,0.0,154.8013,30.5914,0.0,29.6483,0.0,90.8769,113.659,0.0,76.2725,-93.7999,46.1286,15.5547,75.3338,26.3116,26.4034,-153.5501,-191.965,-185.9737,-97.9667,-151.861,-197.1651,-89.4905,7.17,-6.6678,185.6492,1.041003,1.049891,1.032994,1.008133,1.010169,1.012285,1.002935,1.002651,1.0399,1.021274,1.017174,1.006532,1.018546,1.015787,1.018631,1.034734,1.036537,1.03389,1.05165,0.993456,1.034466,1.051751,1.047242,1.040296,1.058957,1.055078,1.040836,1.052882,1.052022,1.0499,0.982,0.9841,0.9972,1.0123,1.0494,1.0636,1.0275,1.0265,1.03,-0.20747,-0.148146,-0.192435,-0.201135,-0.17809,-0.16553,-0.203692,-0.212347,-0.221165,-0.128101,-0.140905,-0.141584,-0.140223,-0.168659,-0.175284,-0.150327,-0.170462,-0.18618,-0.062018,-0.079796,-0.109857,-0.034299,-0.036988,-0.148833,-0.123703,-0.143729,-0.175997,-0.087613,-0.042515,-0.107269,0.0,0.002731,0.028265,0.004908,0.04909,0.094669,-0.006017,0.074579,-0.223659,REPLAY
1781889701052,10230,CYBER_ATTACK,77.2162,0.0,248.3646,390.7621,0.0,0.0,190.8462,435.8541,5.7572,0.0,0.0,7.2967,0.0,0.0,277.1662,284.4294,0.0,126.7264,0.0,572.123,224.3345,0.0,196.7973,249.5815,197.7899,122.4568,234.1132,178.5515,239.2166,-206.0865,-569.8153,-529.9713,-511.3103,-403.3372,-536.8077,-478.2951,-427.3895,-688.8182,64.7859,34.9688,0.0,1.8512,143.8004,0.0,0.0,68.5675,147.4556,-58.9892,0.0,0.0,75.2762,0.0,0.0,132.5201,27.9242,0.0,24.062,0.0,86.6598,94.155,0.0,67.2689,-74.5671,41.6772,14.9767,62.9023,23.9224,22.6982,-109.1624,-139.8857,-127.4855,-56.395,-127.7474,-141.8978,-55.0121,33.522,36.0287,224.1876,1.045206,1.057485,1.045247,1.023574,1.023073,1.024462,1.01668,1.016134,1.044795,1.031721,1.028372,1.019069,1.030052,1.029425,1.032982,1.046517,1.048904,1.046697,1.057413,0.997419,1.045817,1.058474,1.054372,1.050886,1.063018,1.064463,1.053088,1.06031,1.057758,1.0499,0.982,0.9841,0.9972,1.0123,1.0494,1.0636,1.0275,1.0265,1.03,-0.195239,-0.149281,-0.18228,-0.184101,-0.163186,-0.152099,-0.184678,-0.192773,-0.202387,-0.122434,-0.132643,-0.13397,-0.133407,-0.159208,-0.172513,-0.154971,-0.169613,-0.180276,-0.095816,-0.119514,-0.119337,-0.054876,-0.056596,-0.152397,-0.132171,-0.149477,-0.175108,-0.102056,-0.062382,-0.114837,0.0,-0.010497,-0.022474,-0.04805,0.01602,0.059428,-0.038797,0.039506,-0.205776,REPLAY
1781889702052,10231,CYBER_ATTACK,110.5616,0.0,319.1452,541.1033,0.0,0.0,234.2498,572.8966,6.342,0.0,0.0,9.4841,0.0,0.0,321.2513,339.3922,0.0,168.8916,0.0,740.0954,269.8485,0.0,248.6876,342.8329,254.4211,138.6695,310.3452,226.4817,315.5359,-254.3451,-776.798,-670.4699,-700.4126,-516.8467,-688.5973,-604.4814,-547.6588,-885.7223,126.472,50.0699,0.0,2.3787,199.126,0.0,0.0,84.1616,193.819,-64.9812,0.0,0.0,97.8429,0.0,0.0,153.5983,33.3203,0.0,32.068,0.0,112.1027,113.2576,0.0,85.006,-102.4277,53.6102,16.9596,83.3846,30.3442,29.9397,-176.6465,-267.6605,-238.9437,-130.4657,-182.3221,-232.885,-117.1004,-14.3648,-48.434,144.6848,1.037147,1.045899,1.025754,0.996462,0.997955,1.000462,0.989831,0.989027,1.034324,1.011589,1.006461,0.991593,1.008233,1.005305,1.010683,1.027858,1.028993,1.026256,1.047217,0.98827,1.028361,1.047532,1.042257,1.033766,1.054222,1.047644,1.032438,1.045873,1.046625,1.0499,0.982,0.9841,0.9972,1.0123,1.0494,1.0636,1.0275,1.0265,1.03,-0.28687,-0.215624,-0.255562,-0.258469,-0.228741,-0.213114,-0.258412,-0.270541,-0.293282,-0.173773,-0.187256,-0.18893,-0.188025,-0.221689,-0.23248,-0.209108,-0.232576,-0.249392,-0.125019,-0.157077,-0.160707,-0.07695,-0.079922,-0.206873,-0.192176,-0.20898,-0.242293,-0.147803,-0.096708,-0.172638,0.0,-0.02914,-0.023874,-0.064771,0.014996,0.068412,-0.071738,0.035129,-0.304698,REPLAY
1781889703052,10232,CYBER_ATTACK,83.9735,0.0,253.2278,423.2489,0.0,0.0,179.5768,441.0864,5.0764,0.0,0.0,7.3922,0.0,0.0,261.5553,279.7938,0.0,123.1751,0.0,573.5892,214.0321,0.0,213.4525,259.1833,190.6504,117.6803,240.9518,160.3128,220.869,-210.774,-667.7423,-547.35,-525.6869,-398.9549,-501.6374,-474.4192,-426.568,-695.4348,169.797,38.029,0.0,1.8874,155.7556,0.0,0.0,64.5186,149.2258,-52.014,0.0,0.0,76.2616,0.0,0.0,125.0561,27.4691,0.0,23.3877,0.0,86.8819,89.831,0.0,72.9619,-77.4358,40.1728,14.3926,64.7397,21.4788,20.9572,-116.4823,-166.4752,-138.4961,-56.8965,-127.7768,-136.9047,-54.5135,34.9907,37.1142,199.8681,1.043343,1.056221,1.043811,1.020622,1.0202,1.021713,1.01389,1.013142,1.042102,1.029772,1.026142,1.016684,1.028043,1.02746,1.033139,1.046737,1.048605,1.046006,1.057392,0.997397,1.046638,1.058834,1.054403,1.051295,1.063345,1.064212,1.052551,1.060705,1.05798,1.0499,0.982,0.9841,0.9972,1.0123,1.0494,1.0636,1.0275,1.0265,1.03,-0.252404,-0.187481,-0.218213,-0.216941,-0.191655,-0.178984,-0.21434,-0.224284,-0.255141,-0.1501,-0.160075,-0.162035,-0.162072,-0.190367,-0.206247,-0.191103,-0.204554,-0.215436,-0.130448,-0.154957,-0.158672,-0.098806,-0.100572,-0.190106,-0.167874,-0.178473,-0.207307,-0.121078,-0.080655,-0.152211,0.0,-0.034256,-0.055031,-0.084283,-0.032584,0.014505,-0.0747,0.022199,-0.273086,REPLAY
1781889704052,10233,CYBER_ATTACK,123.5554,0.0,357.0959,542.7471,0.0,0.0,290.348,568.9312,7.6535,0.0,0.0,10.8014,0.0,0.0,405.4972,365.394,0.0,180.9341,0.0,774.2871,320.1753,0.0,295.3383,338.768,256.5222,162.9195,334.1023,249.1064,321.0896,-299.5308,-575.8721,-735.4434,-711.8192,-613.0046,-774.647,-681.7012,-659.7802,-943.5168,29.4955,55.9544,0.0,2.6616,199.7309,0.0,0.0,104.3166,192.4775,-78.4192,0.0,0.0,111.4334,0.0,0.0,193.8784,35.873,0.0,34.3546,0.0,117.2817,134.3802,0.0,100.952,-101.2133,54.0529,19.9254,89.7677,33.3754,30.4667,-212.6417,-246.8251,-276.2244,-165.3196,-209.8729,-298.116,-162.7972,-39.9504,-83.9045,137.4269,1.033929,1.03992,1.017078,0.989239,0.993126,0.995936,0.98447,0.984405,1.034742,1.005717,1.000675,0.981972,1.001399,0.996771,0.996225,1.016023,1.018052,1.01596,1.041999,0.984212,1.016054,1.039641,1.033442,1.022047,1.051108,1.039243,1.021936,1.039296,1.041879,1.0499,0.982,0.9841,0.9972,1.0123,1.0494,1.0636,1.0275,1.0265,1.03,-0.18448,-0.113534,-0.170273,-0.19027,-0.171292,-0.158168,-0.202697,-0.211742,-0.20637,-0.107216,-0.124535,-0.124104,-0.120692,-0.152078,-0.155688,-0.121043,-0.144815,-0.163329,-0.022711,-0.04638,-0.067651,0.028194,0.024714,-0.116527,-0.083218,-0.111681,-0.151501,-0.04475,0.011559,-0.062615,0.0,0.05248,0.080366,0.063674,0.132456,0.193467,0.06234,0.152447,-0.198731,REPLAY
1781889705052,10234,CYBER_ATTACK,111.5262,0.0,349.8353,546.7978,0.0,0.0,294.2089,570.1075,7.1153,0.0,0.0,9.941,0.0,0.0,359.168,387.4851,0.0,175.5616,0.0,799.2365,305.6886,0.0,285.9116,340.0009,252.022,151.0175,330.4483,252.0276,337.08,-298.8333,-670.19,-749.1936,-737.5825,-618.484,-735.2451,-684.7802,-648.0367,-935.3892,152.1915,50.5068,0.0,2.6075,201.2216,0.0,0.0,105.7038,192.8754,-72.9043,0.0,0.0,102.5568,0.0,0.0,171.7272,38.0419,0.0,33.3345,0.0,121.0608,128.3,0.0,97.7298,-101.5816,53.1046,18.4698,88.7859,33.7668,31.984,-208.0627,-266.3664,-276.9212,-163.7898,-211.6075,-281.4098,-156.2318,-34.4151,-77.6806,125.6824,1.034162,1.040722,1.018497,0.989617,0.992311,0.995071,0.983219,0.983113,1.03313,1.006047,1.00075,0.984415,1.002095,0.997996,1.0003,1.018582,1.020354,1.018001,1.042451,0.983961,1.018902,1.041405,1.035221,1.024553,1.052059,1.041437,1.024391,1.040587,1.042733,1.0499,0.982,0.9841,0.9972,1.0123,1.0494,1.0636,1.0275,1.0265,1.03,-0.243941,-0.15664,-0.206956,-0.220715,-0.19909,-0.184511,-0.232798,-0.243541,-0.262473,-0.133778,-0.151029,-0.150833,-0.147901,-0.180875,-0.185186,-0.15517,-0.180483,-0.199085,-0.055868,-0.082295,-0.102947,-0.010306,-0.012168,-0.151048,-0.126595,-0.153196,-0.189976,-0.09245,-0.037748,-0.105878,0.0,0.028877,0.050962,0.028777,0.088467,0.157094,0.016252,0.101846,-0.270968,REPLAY
1781889706052,10235,CYBER_ATTACK,72.6881,0.0,241.7548,428.9616,0.0,0.0,179.4679,435.7001,4.8885,0.0,0.0,6.655,0.0,0.0,269.891,277.5651,0.0,134.6705,0.0,498.2442,216.389,0.0,209.9505,253.5509,167.6736,117.276,238.1504,161.1252,236.6419,-198.6424,-737.4864,-500.9689,-520.0464,-391.2659,-509.8697,-445.7506,-421.0741,-631.3993,177.7455,32.9182,0.0,1.8019,157.8579,0.0,0.0,64.4795,147.4035,-50.0886,0.0,0.0,68.6569,0.0,0.0,129.0416,27.2503,0.0,25.5703,0.0,75.4693,90.8202,0.0,71.7649,-75.753,35.3312,14.3431,63.987,21.5876,22.4539,-109.9896,-180.2493,-131.4544,-52.3783,-118.0239,-135.8911,-50.3065,38.5265,49.5078,203.7669,1.044783,1.057294,1.044419,1.020638,1.02008,1.021587,1.013803,1.013076,1.041721,1.030178,1.026514,1.018786,1.028505,1.027645,1.032935,1.046813,1.048997,1.04633,1.058059,0.999121,1.046757,1.059052,1.054792,1.051397,1.064077,1.065926,1.05388,1.062611,1.059443,1.0499,0.982,0.9841,0.9972,1.0123,1.0494,1.0636,1.0275,1.0265,1.03,-0.276219,-0.215563,-0.243939,-0.239685,-0.211223,-0.197939,-0.233607,-0.243712,-0.277142,-0.1741,-0.182391,-0.184981,-0.185841,-0.213766,-0.229985,-0.21429,-0.231335,-0.242336,-0.142722,-0.157822,-0.183016,-0.124058,-0.127147,-0.213513,-0.197723,-0.217982,-0.240764,-0.177579,-0.142557,-0.182357,0.0,-0.068154,-0.068135,-0.088566,-0.056762,-0.019089,-0.105794,-0.049212,-0.296891,REPLAY
1781889707052,10236,CYBER_ATTACK,68.2063,0.0,252.608,376.9873,0.0,0.0,170.6841,374.5127,4.6434,0.0,0.0,6.5446,0.0,0.0,246.2533,257.2407,0.0,115.81,0.0,483.7333,201.6199,0.0,187.9276,237.658,177.0732,100.0977,217.3606,155.0033,210.9615,-193.0859,-406.0236,-505.9414,-467.0158,-392.8793,-488.8655,-437.744,-401.2939,-604.9009,29.2356,30.8885,0.0,1.8828,138.7313,0.0,0.0,61.3236,126.703,-47.5774,0.0,0.0,67.518,0.0,0.0,117.7399,25.2549,0.0,21.9892,0.0,73.2714,84.6215,0.0,64.2371,-71.0047,37.3119,12.2422,58.4012,20.7674,20.0172,-93.0434,-92.513,-98.5726,-35.341,-109.3778,-115.491,-37.8734,48.0552,64.5443,241.7722,1.047219,1.060255,1.050073,1.030434,1.030346,1.031486,1.024858,1.024413,1.046679,1.037402,1.034619,1.027101,1.036202,1.036105,1.040103,1.052135,1.054579,1.052194,1.060484,1.000679,1.051289,1.061702,1.057778,1.056187,1.065986,1.070026,1.059234,1.065426,1.061621,1.0499,0.982,0.9841,0.9972,1.0123,1.0494,1.0636,1.0275,1.0265,1.03,-0.130029,-0.091586,-0.125386,-0.132122,-0.116256,-0.107433,-0.134262,-0.140437,-0.140614,-0.076242,-0.086919,-0.087109,-0.085628,-0.107435,-0.112484,-0.094238,-0.109376,-0.120756,-0.029372,-0.042145,-0.062318,-0.004607,-0.006543,-0.092566,-0.074743,-0.090681,-0.114321,-0.048964,-0.014403,-0.059399,0.0,0.030012,0.037527,0.02737,0.059752,0.099318,0.012763,0.074959,-0.138067,REPLAY
1781889708052,10237,CYBER_ATTACK,89.6788,0.0,295.8827,463.9779,0.0,0.0,247.6082,491.4466,6.8835,0.0,0.0,8.411,0.0,0.0,335.7312,334.9601,0.0,160.2478,0.0,662.4191,264.6466,0.0,232.6241,291.8787,206.712,130.1604,264.6478,212.9459,285.2095,-249.3465,-460.3434,-663.1236,-598.6604,-512.811,-651.3193,-569.9008,-533.7841,-819.4747,30.2597,40.6127,0.0,2.2053,170.7439,0.0,0.0,88.961,166.2634,-70.5298,0.0,0.0,86.7724,0.0,0.0,160.5215,32.8851,0.0,30.4268,0.0,100.337,111.0743,0.0,79.5152,-87.2042,43.5572,15.9189,71.1064,28.5306,27.0622,-153.8938,-167.8588,-194.3679,-101.7366,-162.8278,-206.988,-98.7647,8.8517,-15.5696,193.0684,1.040941,1.049878,1.033068,1.009022,1.010784,1.012808,1.003248,1.003054,1.041233,1.020955,1.016952,1.004597,1.018197,1.015696,1.017284,1.033569,1.035916,1.033486,1.050906,0.991739,1.03329,1.05067,1.045803,1.03871,1.059276,1.054621,1.040697,1.051439,1.050957,1.0499,0.982,0.9841,0.9972,1.0123,1.0494,1.0636,1.0275,1.0265,1.03,-0.141685,-0.085468,-0.132645,-0.149582,-0.134838,-0.124132,-0.160868,-0.168338,-0.16273,-0.078877,-0.094271,-0.093519,-0.090534,-0.117517,-0.121608,-0.094478,-0.11236,-0.127636,-0.015826,-0.037265,-0.049707,0.029541,0.027147,-0.090776,-0.060525,-0.081331,-0.114444,-0.024612,0.022991,-0.043487,0.0,0.062839,0.070351,0.054161,0.116235,0.166515,0.056415,0.144634,-0.155319,REPLAY
1781889709052,10238,CYBER_ATTACK,111.0438,0.0,391.3744,566.3271,0.0,0.0,265.8186,651.8726,7.9586,0.0,0.0,9.4556,0.0,0.0,387.8264,392.5838,0.0,196.1727,0.0,818.4478,294.7476,0.0,278.1097,366.6972,278.2231,164.4456,346.6973,256.1954,339.0871,-289.1724,-920.0183,-717.2792,-717.5998,-581.4121,-785.545,-622.5771,-621.1481,-949.1771,24.7535,50.2883,0.0,2.9171,208.4084,0.0,0.0,95.5037,220.5377,-81.5455,0.0,0.0,97.5489,0.0,0.0,185.4295,38.5424,0.0,37.248,0.0,123.9708,123.7079,0.0,95.063,-109.5576,58.6256,20.112,93.1518,34.3252,32.1744,-206.4476,-348.0225,-291.8177,-164.4584,-211.0342,-286.7683,-145.4405,-45.0667,-89.1858,133.305,1.03609,1.040922,1.015943,0.983788,0.985322,0.988243,0.976112,0.975371,1.03142,1.001747,0.995797,0.980672,0.997539,0.993032,0.99672,1.017078,1.018031,1.015348,1.042178,0.983679,1.018431,1.041377,1.035684,1.023695,1.0489,1.038128,1.021008,1.038373,1.041138,1.0499,0.982,0.9841,0.9972,1.0123,1.0494,1.0636,1.0275,1.0265,1.03,-0.318716,-0.265942,-0.318085,-0.313613,-0.274636,-0.256397,-0.306801,-0.31976,-0.325441,-0.218485,-0.231558,-0.234894,-0.235599,-0.27651,-0.302531,-0.279015,-0.301752,-0.317528,-0.193639,-0.228091,-0.225321,-0.132657,-0.139039,-0.276642,-0.242116,-0.273808,-0.312248,-0.211438,-0.15555,-0.216833,0.0,-0.062143,-0.089724,-0.123783,-0.0271,0.014634,-0.104889,-0.013746,-0.324837,REPLAY
1781889710052,10239,CYBER_ATTACK,112.5647,0.0,358.4865,526.0823,0.0,0.0,237.8285,520.1368,7.5557,0.0,0.0,8.5117,0.0,0.0,346.9509,331.7981,0.0,181.0852,0.0,681.3805,278.7533,0.0,277.5823,353.2762,247.4635,142.2623,312.4657,208.7989,322.6297,-282.5064,-556.8959,-692.8139,-677.8786,-524.1502,-700.9959,-596.1363,-596.28,-876.3812,-0.0151,50.9771,0.0,2.6719,193.5983,0.0,0.0,85.4474,175.9697,-77.4165,0.0,0.0,87.8116,0.0,0.0,165.8859,32.5747,0.0,34.3833,0.0,103.2091,116.995,0.0,94.8827,-105.5478,52.1441,17.399,83.9543,27.975,30.6128,-178.2792,-201.7521,-221.4775,-124.8145,-174.695,-236.6346,-118.7929,-15.9429,-44.4723,175.8622,1.037775,1.045836,1.026539,1.001184,1.004825,1.007271,0.997667,0.997303,1.039864,1.016057,1.01181,0.998916,1.012714,1.009069,1.010934,1.028039,1.029229,1.026544,1.047905,0.989696,1.028105,1.047171,1.041553,1.034039,1.054981,1.047878,1.032509,1.046821,1.047125,1.0499,0.982,0.9841,0.9972,1.0123,1.0494,1.0636,1.0275,1.0265,1.03,-0.176983,-0.122225,-0.175558,-0.187111,-0.163801,-0.15118,-0.18955,-0.198164,-0.19218,-0.10696,-0.122057,-0.122353,-0.120365,-0.151761,-0.160062,-0.13342,-0.154445,-0.171122,-0.041478,-0.064162,-0.08749,-0.005076,-0.010074,-0.132543,-0.096408,-0.12243,-0.159726,-0.060096,-0.011089,-0.074474,0.0,0.041865,0.056348,0.029409,0.088562,0.136282,0.034685,0.119313,-0.184249,REPLAY
1781889711052,10240,CYBER_ATTACK,76.3408,0.0,257.0685,425.6579,0.0,0.0,184.2016,403.405,5.0373,0.0,0.0,6.8614,0.0,0.0,251.8039,273.8279,0.0,132.3609,0.0,531.4875,211.5781,0.0,191.1144,233.4083,172.7635,109.1838,224.2607,173.5521,239.8236,-212.8622,-463.8405,-508.0055,-503.7241,-412.9004,-516.9034,-437.4335,-420.9418,-653.2577,0.219,34.5724,0.0,1.916,156.6421,0.0,0.0,66.1802,136.4776,-51.6127,0.0,0.0,70.7863,0.0,0.0,120.3937,26.8834,0.0,25.1318,0.0,80.5047,88.801,0.0,65.3264,-69.7351,36.4037,13.3534,60.2551,23.2526,22.7557,-104.2266,-115.0548,-115.0355,-48.3622,-120.5458,-128.927,-44.2679,40.9523,47.5083,231.9836,1.045958,1.058399,1.046436,1.025032,1.025777,1.027199,1.019964,1.019513,1.045281,1.03389,1.030795,1.022467,1.032348,1.031659,1.036207,1.048837,1.051015,1.048374,1.058611,0.99875,1.048391,1.060089,1.056142,1.05305,1.064635,1.067001,1.055729,1.06238,1.05928,1.0499,0.982,0.9841,0.9972,1.0123,1.0494,1.0636,1.0275,1.0265,1.03,-0.141298,-0.104173,-0.142247,-0.151819,-0.132991,-0.123318,-0.151888,-0.158294,-0.153027,-0.092909,-0.103333,-0.103908,-0.102716,-0.125612,-0.130568,-0.111684,-0.12722,-0.139014,-0.045109,-0.061795,-0.078587,-0.018387,-0.021165,-0.109453,-0.086737,-0.107317,-0.132078,-0.066242,-0.029332,-0.068627,0.0,0.014144,0.027112,0.01136,0.049772,0.084756,0.005129,0.067241,-0.146589,REPLAY
1781889712052,10241,CYBER_ATTACK,103.1073,0.0,339.2628,534.2847,0.0,0.0,223.2481,551.2528,6.0709,0.0,0.0,7.9543,0.0,0.0,316.8852,337.6606,0.0,161.3912,0.0,680.1407,281.1087,0.0,238.4482,312.1237,217.3139,140.1698,294.1534,220.9754,271.8675,-253.3745,-788.495,-630.8082,-642.9489,-510.7012,-673.0694,-559.5136,-518.1223,-854.7769,148.1097,46.6941,0.0,2.5287,196.6168,0.0,0.0,80.2089,186.4966,-62.2036,0.0,0.0,82.0604,0.0,0.0,151.5107,33.1503,0.0,30.6439,0.0,103.0213,117.9836,0.0,81.5059,-93.2528,45.7911,17.1431,79.0341,29.6064,25.7962,-169.2413,-256.9629,-216.8666,-114.874,-169.7261,-220.4914,-103.6035,-1.0074,-33.3473,152.1217,1.038102,1.047199,1.028024,0.999959,1.001556,1.003987,0.993826,0.99299,1.035468,1.015138,1.010277,0.999097,1.012072,1.008909,1.013695,1.030309,1.031672,1.028888,1.049175,0.990485,1.030264,1.049059,1.044257,1.035953,1.056678,1.050201,1.035494,1.048056,1.048594,1.0499,0.982,0.9841,0.9972,1.0123,1.0494,1.0636,1.0275,1.0265,1.03,-0.290349,-0.217618,-0.259046,-0.261382,-0.231024,-0.215602,-0.259405,-0.271353,-0.29721,-0.180065,-0.192271,-0.194089,-0.193767,-0.226212,-0.237098,-0.214292,-0.235527,-0.25215,-0.131035,-0.15536,-0.170506,-0.090102,-0.093825,-0.211779,-0.193016,-0.207084,-0.241319,-0.141843,-0.090311,-0.174849,0.0,-0.044522,-0.038353,-0.064264,-0.000367,0.04316,-0.079297,0.036756,-0.310885,REPLAY
